class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
bicep_curls,0.48623552918434143,0.19304004311561584,-0.29263773560523987,0.9999436736106873,0.49089884757995605,0.168016716837883,-0.2582615315914154,0.9999419450759888,0.4956665635108948,0.1680094450712204,-0.25828999280929565,0.999916672706604,0.4998326301574707,0.1683173030614853,-0.25828808546066284,0.9998862743377686,0.47506052255630493,0.16799594461917877,-0.2879885137081146,0.999945342540741,0.4683454632759094,0.16829068958759308,-0.2879740297794342,0.9999444484710693,0.4611552655696869,0.16865576803684235,-0.28807833790779114,0.9999536275863647,0.496299684047699,0.18356087803840637,-0.07102984189987183,0.9998034238815308,0.44630566239356995,0.18391132354736328,-0.19978740811347961,0.9999841451644897,0.4918998181819916,0.2261693775653839,-0.22028760612010956,0.999886155128479,0.47542136907577515,0.22619372606277466,-0.2572941482067108,0.9999558329582214,0.4992426335811615,0.3386678993701935,0.12946227192878723,0.9986134767532349,0.4254128038883209,0.36055415868759155,-0.2243533879518509,0.9999130368232727,0.5259970426559448,0.5231040716171265,0.07023723423480988,0.29271388053894043,0.4420616626739502,0.5923829674720764,-0.21745610237121582,0.9952917098999023,0.5702832341194153,0.43917834758758545,-0.20483651757240295,0.6444928646087646,0.5384231805801392,0.49599364399909973,-0.09892027825117111,0.9885307550430298,0.5836833715438843,0.41422733664512634,-0.24759984016418457,0.5795887112617493,0.5634865164756775,0.45831871032714844,-0.10568501055240631,0.9637768864631653,0.5810224413871765,0.3982381522655487,-0.2436438351869583,0.5768693089485168,0.5565091967582703,0.43591147661209106,-0.105188749730587,0.9601881504058838,0.5734766721725464,0.40648260712623596,-0.2152239829301834,0.5642507672309875,0.5485638976097107,0.44367852807044983,-0.08868017047643661,0.9480981230735779,0.5107945203781128,0.7335452437400818,0.09771335870027542,0.9652788043022156,0.4669472575187683,0.7503684163093567,-0.09748722612857819,0.9751744270324707,0.5151267647743225,0.9890294671058655,0.1521006077528,0.43743956089019775,0.4776490330696106,1.0649256706237793,-0.05388452857732773,0.7798583507537842,0.4833544194698334,1.2875357866287231,0.33892980217933655,0.2099468857049942,0.4539973735809326,1.3191949129104614,0.11344733089208603,0.31070634722709656,0.4689789414405823,1.3299534320831299,0.3466489911079407,0.18736380338668823,0.43809396028518677,1.3642909526824951,0.1237134337425232,0.31331971287727356,0.5179427862167358,1.3563978672027588,0.22436165809631348,0.18186815083026886,0.4988733232021332,1.3878154754638672,-0.04298030957579613,0.30745014548301697
bicep_curls,0.4862709641456604,0.19302600622177124,-0.29329821467399597,0.9999420046806335,0.490908682346344,0.16801366209983826,-0.2588934898376465,0.9999403953552246,0.4956629276275635,0.16800357401371002,-0.2589220404624939,0.999914288520813,0.4998241066932678,0.16830770671367645,-0.2589186429977417,0.9998827576637268,0.475081205368042,0.16800181567668915,-0.28860825300216675,0.9999439716339111,0.4683707356452942,0.16829973459243774,-0.28859367966651917,0.9999430179595947,0.46117401123046875,0.16867174208164215,-0.2887006402015686,0.9999526143074036,0.4962941110134125,0.1834958791732788,-0.07177905738353729,0.9997972249984741,0.44629979133605957,0.183913916349411,-0.20043250918388367,0.9999838471412659,0.49190735816955566,0.22610178589820862,-0.22099614143371582,0.9998829364776611,0.47549334168434143,0.22615501284599304,-0.2579515874385834,0.9999550580978394,0.4989687502384186,0.3386033773422241,0.12945221364498138,0.9985875487327576,0.42548245191574097,0.3605441153049469,-0.22534136474132538,0.9999133348464966,0.5252189636230469,0.5231360793113708,0.07559184730052948,0.2880135178565979,0.4417988359928131,0.592638373374939,-0.21931464970111847,0.9953798651695251,0.5701532959938049,0.4404190480709076,-0.1928466260433197,0.6410937905311584,0.5383662581443787,0.4969266653060913,-0.10262511670589447,0.9888206124305725,0.5836752653121948,0.4152032136917114,-0.23452723026275635,0.5773232579231262,0.5633822679519653,0.45963913202285767,-0.10951336473226547,0.9644255042076111,0.5810147523880005,0.3992650806903839,-0.23099784553050995,0.5745996832847595,0.5565066337585449,0.436991423368454,-0.10846272855997086,0.9608546495437622,0.5734352469444275,0.40780481696128845,-0.20326073467731476,0.5618355870246887,0.5485435724258423,0.44471317529678345,-0.09222666919231415,0.9488515257835388,0.5106577277183533,0.7335203289985657,0.09777271002531052,0.9648934006690979,0.4669346213340759,0.7503558397293091,-0.0975455492734909,0.9750211238861084,0.5150393843650818,0.9890409111976624,0.15222087502479553,0.4350593388080597,0.4776465892791748,1.0648977756500244,-0.053911276161670685,0.7775672674179077,0.4829851984977722,1.287787914276123,0.3389917016029358,0.20869080722332,0.45382627844810486,1.319692850112915,0.11328897625207901,0.30829939246177673,0.46861642599105835,1.3302980661392212,0.3466726839542389,0.18651919066905975,0.4378353953361511,1.3652591705322266,0.12353392690420151,0.3124542534351349,0.5176392793655396,1.356580376625061,0.224679633975029,0.18080370128154755,0.49866610765457153,1.3878785371780396,-0.043204620480537415,0.305266797542572
bicep_curls,0.48642903566360474,0.19301541149616241,-0.293398916721344,0.9999395608901978,0.49097126722335815,0.16800540685653687,-0.2589377760887146,0.9999381303787231,0.4956808090209961,0.16798780858516693,-0.2589663863182068,0.9999111294746399,0.49981489777565,0.16828523576259613,-0.25896310806274414,0.9998781085014343,0.4751705229282379,0.16800318658351898,-0.2886579632759094,0.999941885471344,0.4684661030769348,0.16830147802829742,-0.2886431813240051,0.9999409317970276,0.4612610936164856,0.16867537796497345,-0.2887500822544098,0.9999509453773499,0.4962872862815857,0.18336999416351318,-0.07177121937274933,0.9997894763946533,0.4463123381137848,0.1838952600955963,-0.2006581574678421,0.9999833703041077,0.49197497963905334,0.22599521279335022,-0.22103984653949738,0.9998789429664612,0.4757506251335144,0.22606146335601807,-0.25798407196998596,0.9999539256095886,0.4988376200199127,0.3383878469467163,0.12952211499214172,0.9985671043395996,0.42557257413864136,0.36054226756095886,-0.22571460902690887,0.999913215637207,0.5247039198875427,0.523145318031311,0.07553757727146149,0.2839072644710541,0.4416867196559906,0.5930643081665039,-0.22005236148834229,0.9954633116722107,0.5700312256813049,0.4414726793766022,-0.1959407925605774,0.6379237771034241,0.5383213758468628,0.4974949359893799,-0.10299129784107208,0.9890824556350708,0.5836693048477173,0.4159594774246216,-0.23840828239917755,0.5752214789390564,0.5633209943771362,0.46048563718795776,-0.1098923459649086,0.9649986624717712,0.5809971690177917,0.4001033902168274,-0.2345198392868042,0.5725088119506836,0.5565138459205627,0.43756303191185,-0.10869210958480835,0.9614353179931641,0.5733762383460999,0.4088808596134186,-0.20634929835796356,0.5596200823783875,0.5485325455665588,0.44538113474845886,-0.09252975881099701,0.9494881629943848,0.5105516314506531,0.7334623336791992,0.09779949486255646,0.9645838737487793,0.46692895889282227,0.7503206729888916,-0.09757114946842194,0.9748541116714478,0.5149572491645813,0.9890525937080383,0.1521829217672348,0.4331865608692169,0.47764092683792114,1.0648831129074097,-0.053944576531648636,0.7752624750137329,0.48287343978881836,1.2879987955093384,0.33896416425704956,0.20747289061546326,0.4537438452243805,1.3200678825378418,0.11330851167440414,0.30579903721809387,0.46853241324424744,1.3306134939193726,0.34664005041122437,0.18553273379802704,0.43772420287132263,1.3660494089126587,0.12355060875415802,0.3113464117050171,0.5175561308860779,1.356618046760559,0.22468969225883484,0.17968691885471344,0.4985406994819641,1.3878982067108154,-0.04325495660305023,0.3028831481933594
bicep_curls,0.48681020736694336,0.19300642609596252,-0.2943538427352905,0.999937891960144,0.49115103483200073,0.16797977685928345,-0.25972384214401245,0.9999366998672485,0.49575918912887573,0.16795270144939423,-0.25974971055984497,0.9999092817306519,0.4998234808444977,0.16824397444725037,-0.2597446143627167,0.9998749494552612,0.47541236877441406,0.16800223290920258,-0.28984493017196655,0.9999406337738037,0.46869173645973206,0.1683007925748825,-0.2898299992084503,0.9999397993087769,0.46145540475845337,0.168676495552063,-0.2899377644062042,0.9999499917030334,0.4962817132472992,0.18321141600608826,-0.07220257818698883,0.9997842907905579,0.4463522434234619,0.18386834859848022,-0.2028627097606659,0.9999831914901733,0.492190420627594,0.22589626908302307,-0.22190363705158234,0.9998762607574463,0.4763067662715912,0.22598253190517426,-0.25936663150787354,0.9999533295631409,0.49882856011390686,0.3383423984050751,0.12854553759098053,0.9985357522964478,0.4255788326263428,0.36057883501052856,-0.22807273268699646,0.999913215637207,0.5243667364120483,0.5232222080230713,0.0714862048625946,0.27899160981178284,0.44157347083091736,0.593497097492218,-0.22117979824543,0.9955498576164246,0.5698090195655823,0.442138671875,-0.2076910436153412,0.6322584748268127,0.5383199453353882,0.49769163131713867,-0.10214350372552872,0.9893084168434143,0.5836025476455688,0.41618800163269043,-0.2512502372264862,0.570290744304657,0.5633074641227722,0.4606245160102844,-0.1083749383687973,0.9654077887535095,0.5808714628219604,0.4004664123058319,-0.24671117961406708,0.5676209330558777,0.5565226078033447,0.4375738799571991,-0.1070738285779953,0.9618317484855652,0.5731286406517029,0.4095557630062103,-0.2182512730360031,0.5549344420433044,0.5485109090805054,0.4456571340560913,-0.09150806814432144,0.949901819229126,0.5105472803115845,0.7334725856781006,0.09779207408428192,0.9642056822776794,0.46686726808547974,0.7504017353057861,-0.09756413847208023,0.9746687412261963,0.5149544477462769,0.9890967607498169,0.1519220620393753,0.43343663215637207,0.47740206122398376,1.0648694038391113,-0.05393614247441292,0.7739963531494141,0.4828525483608246,1.2883682250976562,0.3388656973838806,0.2068300098180771,0.45343369245529175,1.3204373121261597,0.11394798755645752,0.3039053678512573,0.4685216546058655,1.3310292959213257,0.3465317487716675,0.18474790453910828,0.437447726726532,1.3667030334472656,0.12419460713863373,0.3102511167526245,0.5174800753593445,1.3570176362991333,0.224514439702034,0.17883336544036865,0.4980837404727936,1.38795006275177,-0.0431746244430542,0.3007962703704834
bicep_curls,0.48722076416015625,0.1929115653038025,-0.2965756356716156,0.9999375343322754,0.49133434891700745,0.16788409650325775,-0.2611222267150879,0.9999365210533142,0.4958477020263672,0.1678418517112732,-0.2611439526081085,0.9999088644981384,0.4998389780521393,0.16811226308345795,-0.2611372172832489,0.9998738169670105,0.4756169319152832,0.16795523464679718,-0.29153043031692505,0.9999406337738037,0.4688738286495209,0.16824357211589813,-0.29151344299316406,0.9999398589134216,0.4616173207759857,0.1686250865459442,-0.29162299633026123,0.999950110912323,0.49627551436424255,0.1827821284532547,-0.07220162451267242,0.999782145023346,0.44641298055648804,0.18367068469524384,-0.20330965518951416,0.9999833106994629,0.4924558997154236,0.22566549479961395,-0.22334811091423035,0.9998745322227478,0.47685059905052185,0.2257886677980423,-0.26115578413009644,0.999953031539917,0.4984671473503113,0.3383341431617737,0.13044407963752747,0.9985048174858093,0.42566221952438354,0.3605395555496216,-0.2304838001728058,0.9999133944511414,0.5197027325630188,0.5253405570983887,0.084422767162323,0.2731999158859253,0.4414430260658264,0.5939112901687622,-0.22410225868225098,0.9956491589546204,0.5696467757225037,0.44242891669273376,-0.17946651577949524,0.625137209892273,0.5383182764053345,0.49774879217147827,-0.10205564647912979,0.9895521998405457,0.5835943222045898,0.41633033752441406,-0.2193964719772339,0.563439130783081,0.5633063912391663,0.46063345670700073,-0.10826228559017181,0.9658560156822205,0.5808299779891968,0.40069690346717834,-0.21511510014533997,0.5607667565345764,0.556533694267273,0.4375114440917969,-0.106867715716362,0.9622795581817627,0.572982668876648,0.4099029004573822,-0.1896982491016388,0.5482844114303589,0.5484970808029175,0.4457230567932129,-0.09144662320613861,0.9504179954528809,0.5105403661727905,0.7337198853492737,0.09834977239370346,0.9639084935188293,0.4668653905391693,0.7507486343383789,-0.09812218695878983,0.9744996428489685,0.5149694681167603,0.9891573786735535,0.15023232996463776,0.4340571463108063,0.4774010181427002,1.0649957656860352,-0.053944915533065796,0.7722731828689575,0.482918918132782,1.2899328470230103,0.3358888626098633,0.20645195245742798,0.4533323347568512,1.3211545944213867,0.11581559479236603,0.301519513130188,0.4685777723789215,1.3327763080596924,0.3431066870689392,0.18391264975070953,0.43731123208999634,1.367508053779602,0.1262398511171341,0.3088395297527313,0.5175493955612183,1.3591965436935425,0.21874754130840302,0.1781378984451294,0.497980535030365,1.3888834714889526,-0.042005788534879684,0.29893746972084045
bicep_curls,0.48752737045288086,0.1928970366716385,-0.29885512590408325,0.9999381899833679,0.4914616048336029,0.16786393523216248,-0.26289013028144836,0.9999372959136963,0.495906263589859,0.16781581938266754,-0.2629067599773407,0.9999098777770996,0.49984318017959595,0.1680789589881897,-0.2628975510597229,0.9998747110366821,0.47577103972435,0.16795119643211365,-0.2934125065803528,0.9999415278434753,0.4689968526363373,0.1682359278202057,-0.2933930456638336,0.999940812587738,0.4617266058921814,0.16862085461616516,-0.2935017943382263,0.9999508857727051,0.49626263976097107,0.1825682818889618,-0.07255785167217255,0.9997836947441101,0.44644999504089355,0.18360282480716705,-0.20429512858390808,0.9999836683273315,0.49267497658729553,0.22564761340618134,-0.22523796558380127,0.9998748898506165,0.47731977701187134,0.22576181590557098,-0.2631918787956238,0.9999535083770752,0.49796319007873535,0.33836525678634644,0.13067388534545898,0.9984799027442932,0.42565807700157166,0.36057373881340027,-0.23186185956001282,0.9999139308929443,0.5172823667526245,0.5276251435279846,0.08760181069374084,0.2680980861186981,0.44134849309921265,0.5945307612419128,-0.22519859671592712,0.9957410097122192,0.5695669651031494,0.4426689147949219,-0.17517806589603424,0.6201981902122498,0.5383210778236389,0.498151957988739,-0.10206065326929092,0.9897810220718384,0.5836011171340942,0.4163380563259125,-0.21494093537330627,0.5589283108711243,0.5633071064949036,0.4610392153263092,-0.10821840912103653,0.9663129448890686,0.5808162093162537,0.40070757269859314,-0.21078026294708252,0.5562819838523865,0.5565477013587952,0.4378882944583893,-0.10683809220790863,0.9627432227134705,0.5729044079780579,0.4099862277507782,-0.18541529774665833,0.5440123677253723,0.548495352268219,0.44615113735198975,-0.09143765270709991,0.9509666562080383,0.5105347633361816,0.7341141700744629,0.09873396158218384,0.963719367980957,0.46686339378356934,0.7513799071311951,-0.09850437939167023,0.9744142889976501,0.5149945616722107,0.9893102049827576,0.14880463480949402,0.43537941575050354,0.4774039685726166,1.0655628442764282,-0.05342330411076546,0.7717071175575256,0.48291754722595215,1.2913326025009155,0.33236974477767944,0.20654533803462982,0.4530898928642273,1.3220117092132568,0.11875182390213013,0.2997291684150696,0.4685669541358948,1.3343353271484375,0.3392643332481384,0.18383775651454926,0.43691644072532654,1.368303894996643,0.12935660779476166,0.30796295404434204,0.5175899267196655,1.3607783317565918,0.21442365646362305,0.17782166600227356,0.49788397550582886,1.3902169466018677,-0.038932181894779205,0.2970617711544037
bicep_curls,0.4876595437526703,0.19288499653339386,-0.29879316687583923,0.9999381899833679,0.4915085434913635,0.16783389449119568,-0.26287510991096497,0.9999374151229858,0.49591946601867676,0.16777832806110382,-0.2628917992115021,0.9999101758003235,0.49983900785446167,0.1680310070514679,-0.2628827691078186,0.9998745918273926,0.4758484363555908,0.16794204711914062,-0.2934493124485016,0.9999418258666992,0.4690605103969574,0.16822148859500885,-0.29342958331108093,0.9999412894248962,0.4617885649204254,0.16860921680927277,-0.2935377061367035,0.999951183795929,0.4962356686592102,0.18236194550991058,-0.07249511033296585,0.9997836351394653,0.4464622139930725,0.18350978195667267,-0.20495188236236572,0.9999839067459106,0.4927557408809662,0.22561751306056976,-0.22520282864570618,0.999875009059906,0.47755497694015503,0.22572095692157745,-0.2631966471672058,0.9999538660049438,0.4977058470249176,0.33829906582832336,0.13073143362998962,0.9984607100486755,0.4255458414554596,0.36056947708129883,-0.2325012981891632,0.9999144673347473,0.5173826217651367,0.5275639891624451,0.08660979568958282,0.26346355676651,0.44112300872802734,0.5946152210235596,-0.22504782676696777,0.995822012424469,0.5693522095680237,0.44275352358818054,-0.17952515184879303,0.6129848957061768,0.5383504033088684,0.49852532148361206,-0.09611333906650543,0.9899234771728516,0.5835160613059998,0.4164208769798279,-0.22039130330085754,0.552266538143158,0.5633076429367065,0.4616484045982361,-0.10095648467540741,0.9664952754974365,0.5799347758293152,0.4008931517601013,-0.21565744280815125,0.5497151613235474,0.5565694570541382,0.4385196566581726,-0.1004771962761879,0.9629107117652893,0.5725470781326294,0.4102035462856293,-0.19011488556861877,0.5379428863525391,0.5484989881515503,0.4467182159423828,-0.08549981564283371,0.9511396884918213,0.5105293989181519,0.7341669797897339,0.09882304072380066,0.9636753797531128,0.46684226393699646,0.7514572143554688,-0.09859488159418106,0.9743577837944031,0.5150371193885803,0.989457368850708,0.14575138688087463,0.4377397894859314,0.4773682653903961,1.0657193660736084,-0.05334318429231644,0.7708747982978821,0.48301634192466736,1.2925026416778564,0.3264526128768921,0.20712454617023468,0.4529920518398285,1.322692632675171,0.11932606995105743,0.29836198687553406,0.4686550199985504,1.3355635404586792,0.3331015706062317,0.18425773084163666,0.4368225932121277,1.3690592050552368,0.12991681694984436,0.3072188198566437,0.5177013278007507,1.362309217453003,0.2071264088153839,0.17770886421203613,0.49777787923812866,1.3911421298980713,-0.03890099376440048,0.2952086329460144
bicep_curls,0.48814302682876587,0.19287313520908356,-0.2987440228462219,0.999938428401947,0.49167975783348083,0.16776078939437866,-0.2628542482852936,0.9999377727508545,0.49599283933639526,0.16769534349441528,-0.262869656085968,0.9999105930328369,0.49984365701675415,0.16792763769626617,-0.26286011934280396,0.9998747706413269,0.47616276144981384,0.16789460182189941,-0.293457567691803,0.999942421913147,0.46939754486083984,0.16813445091247559,-0.293437659740448,0.9999419450759888,0.4621782898902893,0.1685086041688919,-0.2935451567173004,0.9999517202377319,0.49618759751319885,0.18192219734191895,-0.07227027416229248,0.9997840523719788,0.4466351568698883,0.18313759565353394,-0.20594422519207,0.9999842047691345,0.4931851327419281,0.22559969127178192,-0.2251807451248169,0.9998752474784851,0.4783157706260681,0.22562041878700256,-0.26328006386756897,0.9999542236328125,0.4970873296260834,0.33841368556022644,0.13121014833450317,0.9984385967254639,0.42558756470680237,0.3605697751045227,-0.23497502505779266,0.9999150633811951,0.5176874399185181,0.527725875377655,0.08521220088005066,0.2592840790748596,0.44088616967201233,0.5953168869018555,-0.22579088807106018,0.9958922863006592,0.5692888498306274,0.4433879852294922,-0.1831764280796051,0.6059633493423462,0.5383611917495728,0.49873462319374084,-0.09418416768312454,0.9900680780410767,0.5832797288894653,0.41657960414886475,-0.22430118918418884,0.5451347827911377,0.5633081197738647,0.46167632937431335,-0.09846936166286469,0.966679036617279,0.5794894695281982,0.40115296840667725,-0.21922609210014343,0.5425867438316345,0.5565758943557739,0.43850409984588623,-0.09761535376310349,0.963074266910553,0.5724846124649048,0.4106932282447815,-0.19346269965171814,0.5312585830688477,0.548496663570404,0.44690945744514465,-0.08332134783267975,0.9513064622879028,0.5103951692581177,0.7346311211585999,0.09957627952098846,0.9634650945663452,0.4668402671813965,0.7518784403800964,-0.09935382008552551,0.974250853061676,0.5150348544120789,0.9896070957183838,0.14583627879619598,0.4401684105396271,0.47730621695518494,1.0366655588150024,-0.05284453555941582,0.7710444331169128,0.4829256534576416,1.2935800552368164,0.3273184597492218,0.207624152302742,0.4528334140777588,1.3238420486450195,0.12213987112045288,0.29813286662101746,0.4685404300689697,1.336570382118225,0.334128201007843,0.18432626128196716,0.4365186095237732,1.3701696395874023,0.1329595148563385,0.30738160014152527,0.5176280736923218,1.3636902570724487,0.20874962210655212,0.1778324991464615,0.4976600706577301,1.392639398574829,-0.03541751205921173,0.294831246137619
